,id,story,query,target,target_text,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,task_split
3936,1347ef7e-0d95-4986-b743-2010102cea36,[Nettie] is always around her brother [Samuel]. [Louis] is washing clothes with his daughter [Jennifer]. [Jennifer]'s sister [Nettie] is folding clothes. [Harold]'s son is [Louis]. [Louis] and his father always go fishing together on Sundays and have a great time together.,"('Harold', 'Samuel')",10,grandson,[Harold]'s son is [Louis]. [Louis] and his father always go fishing together on Sundays and have a great time together. [Louis] is washing clothes with his daughter [Jennifer]. [Jennifer]'s sister [Nettie] is folding clothes. [Nettie] is always around her brother [Samuel].,"[{('Harold', 'grandson', 'Samuel'): [('Harold', 'son', 'Louis'), ('Louis', 'son', 'Samuel')]}, {('Louis', 'son', 'Samuel'): [('Louis', 'daughter', 'Jennifer'), ('Jennifer', 'brother', 'Samuel')]}, {('Jennifer', 'brother', 'Samuel'): [('Jennifer', 'sister', 'Nettie'), ('Nettie', 'brother', 'Samuel')]}]",son-daughter-sister-brother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['son', 'daughter', 'sister', 'brother']","(0, 4)","Harold:male,Louis:male,Jennifer:female,Nettie:female,Samuel:male",train
3937,5a406705-5fc4-4a68-a2e2-093ec9891a5f,"[Beverly] cooked her son [Samuel] his favorite meal yesterday because it was his birthday. [Pedro] is in the same grade as his sister [Beverly], but his sister [Marie] is 2 years ahead of him. [Nettie] was mad at her brother [Samuel], because [Samuel] had called her fat.","('Nettie', 'Marie')",0,aunt,"[Nettie] was mad at her brother [Samuel], because [Samuel] had called her fat. [Beverly] cooked her son [Samuel] his favorite meal yesterday because it was his birthday. [Pedro] is in the same grade as his sister [Beverly], but his sister [Marie] is 2 years ahead of him.","[{('Nettie', 'aunt', 'Marie'): [('Nettie', 'mother', 'Beverly'), ('Beverly', 'sister', 'Marie')]}, {('Nettie', 'mother', 'Beverly'): [('Nettie', 'brother', 'Samuel'), ('Samuel', 'mother', 'Beverly')]}, {('Beverly', 'sister', 'Marie'): [('Beverly', 'brother', 'Pedro'), ('Pedro', 'sister', 'Marie')]}]",brother-mother-brother-sister,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['brother', 'mother', 'brother', 'sister']","(0, 4)","Nettie:female,Samuel:male,Beverly:female,Pedro:male,Marie:female",train
3938,fe05b354-fdfa-4403-8692-54bb7f5c332e,"[Tracy]'s family was all gathered around for dinner. On one side sat her daughter, [Emma], next to her was her brother named [Bernardo] along with his wife, [Erika]. [Antonio] was going to meet his wife, [Tracy], for lunch.","('Antonio', 'Erika')",9,daughter-in-law,"[Antonio] was going to meet his wife, [Tracy], for lunch. [Tracy]'s family was all gathered around for dinner. On one side sat her daughter, [Emma], next to her was her brother named [Bernardo] along with his wife, [Erika].","[{('Antonio', 'daughter-in-law', 'Erika'): [('Antonio', 'son', 'Bernardo'), ('Bernardo', 'wife', 'Erika')]}, {('Antonio', 'son', 'Bernardo'): [('Antonio', 'wife', 'Tracy'), ('Tracy', 'son', 'Bernardo')]}, {('Tracy', 'son', 'Bernardo'): [('Tracy', 'daughter', 'Emma'), ('Emma', 'brother', 'Bernardo')]}]",wife-daughter-brother-wife,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['wife', 'daughter', 'brother', 'wife']","(0, 4)","Antonio:male,Tracy:female,Emma:female,Bernardo:male,Erika:female",train
3939,93cd5511-8630-4b9e-856a-801d4e7929a4,[Jennifer] was celebrating her birthday with her mother [Beverly]. [Louis] is coaching his daughter [Jennifer]'s softball team this summer. [Harold] and his son [Robert] went to the store. [Harold] asked his daughter [Beverly] if she needed anything.,"('Louis', 'Robert')",3,brother,[Louis] is coaching his daughter [Jennifer]'s softball team this summer. [Jennifer] was celebrating her birthday with her mother [Beverly]. [Harold] and his son [Robert] went to the store. [Harold] asked his daughter [Beverly] if she needed anything.,"[{('Louis', 'brother', 'Robert'): [('Louis', 'daughter', 'Jennifer'), ('Jennifer', 'uncle', 'Robert')]}, {('Jennifer', 'uncle', 'Robert'): [('Jennifer', 'mother', 'Beverly'), ('Beverly', 'brother', 'Robert')]}, {('Beverly', 'brother', 'Robert'): [('Beverly', 'father', 'Harold'), ('Harold', 'son', 'Robert')]}]",daughter-mother-father-son,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['daughter', 'mother', 'father', 'son']","(0, 4)","Louis:male,Jennifer:female,Beverly:female,Harold:male,Robert:male",train
3940,ee2b1da4-8b87-4bd9-835e-cbe95f4ca565,"[Allan] went to pick up his uncle from the airport with his uncle's wife [Tracy]. [Allan] and his son [Robert] are playing a father-son game of basketball. [Ronald] is waiting to go to dinner with his dad [Robert]. [Angelica] called her brother, [Ronald], up to see how he was doing after surgery.","('Angelica', 'Tracy')",0,aunt,"[Angelica] called her brother, [Ronald], up to see how he was doing after surgery. [Allan] and his son [Robert] are playing a father-son game of basketball. [Ronald] is waiting to go to dinner with his dad [Robert]. [Allan] went to pick up his uncle from the airport with his uncle's wife [Tracy].","[{('Angelica', 'aunt', 'Tracy'): [('Angelica', 'father', 'Robert'), ('Robert', 'sister', 'Tracy')]}, {('Angelica', 'father', 'Robert'): [('Angelica', 'brother', 'Ronald'), ('Ronald', 'father', 'Robert')]}, {('Robert', 'sister', 'Tracy'): [('Robert', 'son', 'Allan'), ('Allan', 'aunt', 'Tracy')]}]",brother-father-son-aunt,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['brother', 'father', 'son', 'aunt']","(0, 4)","Angelica:female,Ronald:male,Robert:male,Allan:male,Tracy:female",train
3941,6170074f-7e03-4483-968c-a4807ee8f16c,"[Allan] was sad to learn that his sister [Michelle] was not going to make it to dinner like they had planned. [Michelle] is a proud sibling of the amazing [Allan]. [Allan] has mixed feelings towards his mother, [Marie]. [Harold] has a great father relationship with the beautiful [Marie].","('Allan', 'Harold')",2,grandfather,"[Allan] was sad to learn that his sister [Michelle] was not going to make it to dinner like they had planned. [Michelle] is a proud sibling of the amazing [Allan]. [Allan] has mixed feelings towards his mother, [Marie]. [Harold] has a great father relationship with the beautiful [Marie].","[{('Allan', 'grandfather', 'Harold'): [('Allan', 'sister', 'Michelle'), ('Michelle', 'grandfather', 'Harold')]}, {('Michelle', 'grandfather', 'Harold'): [('Michelle', 'mother', 'Marie'), ('Marie', 'father', 'Harold')]}, {('Michelle', 'mother', 'Marie'): [('Michelle', 'brother', 'Allan'), ('Allan', 'mother', 'Marie')]}]",sister-brother-mother-father,task_1.4,"[(0, 1), (1, 0), (0, 2), (2, 3)]","['sister', 'brother', 'mother', 'father']","(0, 3)","Allan:male,Michelle:female,Marie:female,Harold:male",train
3942,35e53637-23e5-4b37-a2e8-05bae833d55a,"[Shantel] has a son called [Pedro]. Each day they go to the park after school. [Rebecca] realized that her father [Pedro] was gay. [Tracy] was n't sure what to buy her brother [Robert] for his birthday. She decided to ask her mother, [Shantel], for some advice.","('Robert', 'Rebecca')",17,niece,"[Tracy] was n't sure what to buy her brother [Robert] for his birthday. She decided to ask her mother, [Shantel], for some advice. [Shantel] has a son called [Pedro]. Each day they go to the park after school. [Rebecca] realized that her father [Pedro] was gay.","[{('Robert', 'niece', 'Rebecca'): [('Robert', 'brother', 'Pedro'), ('Pedro', 'daughter', 'Rebecca')]}, {('Robert', 'brother', 'Pedro'): [('Robert', 'sister', 'Tracy'), ('Tracy', 'brother', 'Pedro')]}, {('Tracy', 'brother', 'Pedro'): [('Tracy', 'mother', 'Shantel'), ('Shantel', 'son', 'Pedro')]}]",sister-mother-son-daughter,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['sister', 'mother', 'son', 'daughter']","(0, 4)","Robert:male,Tracy:female,Shantel:female,Pedro:male,Rebecca:female",train
3943,7096de7d-3dc7-4e75-9550-e21467f714be,[Pedro] likes to take his daughter [Cheryl] fishing. [Tracy] does n't like her brother [Pedro]. [Cheryl] was playing hide-and-seek with her sister [Rebecca]. [Shantel] has a granddaughter called [Rebecca] who is her favourite.,"('Tracy', 'Shantel')",6,mother,[Tracy] does n't like her brother [Pedro]. [Pedro] likes to take his daughter [Cheryl] fishing. [Cheryl] was playing hide-and-seek with her sister [Rebecca]. [Shantel] has a granddaughter called [Rebecca] who is her favourite.,"[{('Tracy', 'mother', 'Shantel'): [('Tracy', 'brother', 'Pedro'), ('Pedro', 'mother', 'Shantel')]}, {('Pedro', 'mother', 'Shantel'): [('Pedro', 'daughter', 'Rebecca'), ('Rebecca', 'grandmother', 'Shantel')]}, {('Pedro', 'daughter', 'Rebecca'): [('Pedro', 'daughter', 'Cheryl'), ('Cheryl', 'sister', 'Rebecca')]}]",brother-daughter-sister-grandmother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['brother', 'daughter', 'sister', 'grandmother']","(0, 4)","Tracy:female,Pedro:male,Cheryl:female,Rebecca:female,Shantel:female",train
3944,bd8eb56d-a1ad-427f-b0cb-641315e8105c,"[Antonio]'s son, [Bernardo], was ill and needed to be picked up at school. [Antonio] hurried to his side. [Louis] is a great uncle of [Bettie]. [Robert]'s brother, [Louis], recently got elected as a senator. [Bernardo] made dinner reservations for his sister [Bettie].","('Antonio', 'Robert')",3,brother,"[Antonio]'s son, [Bernardo], was ill and needed to be picked up at school. [Antonio] hurried to his side. [Bernardo] made dinner reservations for his sister [Bettie]. [Louis] is a great uncle of [Bettie]. [Robert]'s brother, [Louis], recently got elected as a senator.","[{('Antonio', 'brother', 'Robert'): [('Antonio', 'brother', 'Louis'), ('Louis', 'brother', 'Robert')]}, {('Antonio', 'brother', 'Louis'): [('Antonio', 'daughter', 'Bettie'), ('Bettie', 'uncle', 'Louis')]}, {('Antonio', 'daughter', 'Bettie'): [('Antonio', 'son', 'Bernardo'), ('Bernardo', 'sister', 'Bettie')]}]",son-sister-uncle-brother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['son', 'sister', 'uncle', 'brother']","(0, 4)","Antonio:male,Bernardo:male,Bettie:female,Louis:male,Robert:male",train
3945,31acd4e4-9efb-41d4-b8a3-0cbe6a7d0b8f,"[Heather] was sewing a sweater for her sister [Rebecca]. [Dorothy] took her daughter, [Rebecca], out to High Tea yesterday afternoon. [Pedro] walked his daughters [Annie] and [Heather] to school.","('Dorothy', 'Annie')",16,daughter,"[Dorothy] took her daughter, [Rebecca], out to High Tea yesterday afternoon. [Heather] was sewing a sweater for her sister [Rebecca]. [Pedro] walked his daughters [Annie] and [Heather] to school.","[{('Dorothy', 'daughter', 'Annie'): [('Dorothy', 'daughter', 'Rebecca'), ('Rebecca', 'sister', 'Annie')]}, {('Rebecca', 'sister', 'Annie'): [('Rebecca', 'father', 'Pedro'), ('Pedro', 'daughter', 'Annie')]}, {('Rebecca', 'father', 'Pedro'): [('Rebecca', 'sister', 'Heather'), ('Heather', 'father', 'Pedro')]}]",daughter-sister-father-daughter,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['daughter', 'sister', 'father', 'daughter']","(0, 4)","Dorothy:female,Rebecca:female,Heather:female,Pedro:male,Annie:female",train
3946,6cd69d1d-38f4-48a7-a14c-028e9e37ec19,"[Louis]'s son, [Samuel] and his sister [Nettie] went out to eat. [Louis]'s wife, [Beverly], was n't feeling well and stayed home. [Antonio]'s sister, [Beverly], was so happy to have him home. He was home from college.","('Antonio', 'Nettie')",17,niece,"[Antonio]'s sister, [Beverly], was so happy to have him home. He was home from college. [Louis]'s son, [Samuel] and his sister [Nettie] went out to eat. [Louis]'s wife, [Beverly], was n't feeling well and stayed home.","[{('Antonio', 'niece', 'Nettie'): [('Antonio', 'sister', 'Beverly'), ('Beverly', 'daughter', 'Nettie')]}, {('Beverly', 'daughter', 'Nettie'): [('Beverly', 'husband', 'Louis'), ('Louis', 'daughter', 'Nettie')]}, {('Louis', 'daughter', 'Nettie'): [('Louis', 'son', 'Samuel'), ('Samuel', 'sister', 'Nettie')]}]",sister-husband-son-sister,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['sister', 'husband', 'son', 'sister']","(0, 4)","Antonio:male,Beverly:female,Louis:male,Samuel:male,Nettie:female",train
3947,5b5890e9-1cb2-472c-8537-fd109ef41dea,"[Robert] went with his nephew [Samuel] to the gas station, they both had to use the men's restroom. [Michelle] and [Allan] had a picnic at the park. They had sandwiches and salad. [Louis] does not know he has a son named [Samuel]. [Robert] was so proud that his son [Allan] won the science fair!","('Louis', 'Michelle')",17,niece,"[Louis] does not know he has a son named [Samuel]. [Robert] went with his nephew [Samuel] to the gas station, they both had to use the men's restroom. [Robert] was so proud that his son [Allan] won the science fair! [Michelle] and [Allan] had a picnic at the park. They had sandwiches and salad.","[{('Louis', 'niece', 'Michelle'): [('Louis', 'brother', 'Robert'), ('Robert', 'daughter', 'Michelle')]}, {('Robert', 'daughter', 'Michelle'): [('Robert', 'son', 'Allan'), ('Allan', 'sister', 'Michelle')]}, {('Louis', 'brother', 'Robert'): [('Louis', 'son', 'Samuel'), ('Samuel', 'uncle', 'Robert')]}]",son-uncle-son-sister,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['son', 'uncle', 'son', 'sister']","(0, 4)","Louis:male,Samuel:male,Robert:male,Allan:male,Michelle:female",train
3948,e96af0cb-11da-4fbd-a018-23d2fc4f0b8a,"[Harold] went on a roadtrip with his youngest child, [Robert]. [Robert] watched his son [Ronald] play catch. [Ronald] tossed the ball back and fourth with his brother [Allan]. [Allan] and his sister [Michelle] are going for a walk.","('Harold', 'Michelle')",11,granddaughter,"[Harold] went on a roadtrip with his youngest child, [Robert]. [Robert] watched his son [Ronald] play catch. [Ronald] tossed the ball back and fourth with his brother [Allan]. [Allan] and his sister [Michelle] are going for a walk.","[{('Harold', 'granddaughter', 'Michelle'): [('Harold', 'grandson', 'Ronald'), ('Ronald', 'sister', 'Michelle')]}, {('Ronald', 'sister', 'Michelle'): [('Ronald', 'brother', 'Allan'), ('Allan', 'sister', 'Michelle')]}, {('Harold', 'grandson', 'Ronald'): [('Harold', 'son', 'Robert'), ('Robert', 'son', 'Ronald')]}]",son-son-brother-sister,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['son', 'son', 'brother', 'sister']","(0, 4)","Harold:male,Robert:male,Ronald:male,Allan:male,Michelle:female",train
3949,891165af-9fd9-4933-8926-126aecddc9c0,"[Robert] does not know he has a son named [Allan]. [Tracy] thought her son, [Bernardo], was being rude by not helping to clean the house. Instead, he paid his sister, [Bettie], to clean for him. [Robert] took his niece [Bettie] to the park to walk her dog.","('Tracy', 'Allan')",14,nephew,"[Tracy] thought her son, [Bernardo], was being rude by not helping to clean the house. Instead, he paid his sister, [Bettie], to clean for him. [Robert] took his niece [Bettie] to the park to walk her dog. [Robert] does not know he has a son named [Allan].","[{('Tracy', 'nephew', 'Allan'): [('Tracy', 'brother', 'Robert'), ('Robert', 'son', 'Allan')]}, {('Tracy', 'brother', 'Robert'): [('Tracy', 'daughter', 'Bettie'), ('Bettie', 'uncle', 'Robert')]}, {('Tracy', 'daughter', 'Bettie'): [('Tracy', 'son', 'Bernardo'), ('Bernardo', 'sister', 'Bettie')]}]",son-sister-uncle-son,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['son', 'sister', 'uncle', 'son']","(0, 4)","Tracy:female,Bernardo:male,Bettie:female,Robert:male,Allan:male",train
3950,48cb5c2d-8a02-4ea8-9059-caeee4368aae,"[Pedro] took his daughter [Heather] to the bookstore, and bought her some books from her favorite author. [Louis]'s brother [Antonio] missed the bus and was late for school so, [Louis]'s sister [Marie] decided to drop him off. [Heather] went over to her uncle [Antonio]'s house for dinner. [Antonio] was a gourmet cook, and tonight he made a delicious crown of lamb.","('Pedro', 'Marie')",4,sister,"[Pedro] took his daughter [Heather] to the bookstore, and bought her some books from her favorite author. [Heather] went over to her uncle [Antonio]'s house for dinner. [Antonio] was a gourmet cook, and tonight he made a delicious crown of lamb. [Louis]'s brother [Antonio] missed the bus and was late for school so, [Louis]'s sister [Marie] decided to drop him off.","[{('Pedro', 'sister', 'Marie'): [('Pedro', 'brother', 'Antonio'), ('Antonio', 'sister', 'Marie')]}, {('Antonio', 'sister', 'Marie'): [('Antonio', 'brother', 'Louis'), ('Louis', 'sister', 'Marie')]}, {('Pedro', 'brother', 'Antonio'): [('Pedro', 'daughter', 'Heather'), ('Heather', 'uncle', 'Antonio')]}]",daughter-uncle-brother-sister,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['daughter', 'uncle', 'brother', 'sister']","(0, 4)","Pedro:male,Heather:female,Antonio:male,Louis:male,Marie:female",train
3951,2b8abf75-5cb1-4581-af65-51231c20e999,[Marie] went shopping for makeup with her sister [Beverly]. [Marie]'s son [Ronald] stayed at home. [Louis] invited his nephew [Ronald] to go hunting with him on Saturday. [Ronald] said he would love to go with him. [Beverly] took her younger sister [Tracy] to the carnival last weekend.,"('Tracy', 'Louis')",3,brother,[Beverly] took her younger sister [Tracy] to the carnival last weekend. [Marie] went shopping for makeup with her sister [Beverly]. [Marie]'s son [Ronald] stayed at home. [Louis] invited his nephew [Ronald] to go hunting with him on Saturday. [Ronald] said he would love to go with him.,"[{('Tracy', 'brother', 'Louis'): [('Tracy', 'sister', 'Marie'), ('Marie', 'brother', 'Louis')]}, {('Marie', 'brother', 'Louis'): [('Marie', 'son', 'Ronald'), ('Ronald', 'uncle', 'Louis')]}, {('Tracy', 'sister', 'Marie'): [('Tracy', 'sister', 'Beverly'), ('Beverly', 'sister', 'Marie')]}]",sister-sister-son-uncle,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['sister', 'sister', 'son', 'uncle']","(0, 4)","Tracy:female,Beverly:female,Marie:female,Ronald:male,Louis:male",train
3952,905bad87-197d-4462-8d42-7a1eb6be3aeb,"[Beverly] took her daughter [Jennifer] to see a movie on Friday. She let her pick the movie and she enjoyed it very much. [Beverly]'s daughter, [Nettie], asked her mom to read her a story. [Robert] called his brother [Louis] on the phone. He wanted to go out for some beers. [Nettie] took her father [Louis] to watch a movie together.","('Jennifer', 'Robert')",8,uncle,"[Beverly] took her daughter [Jennifer] to see a movie on Friday. She let her pick the movie and she enjoyed it very much. [Beverly]'s daughter, [Nettie], asked her mom to read her a story. [Nettie] took her father [Louis] to watch a movie together. [Robert] called his brother [Louis] on the phone. He wanted to go out for some beers.","[{('Jennifer', 'uncle', 'Robert'): [('Jennifer', 'father', 'Louis'), ('Louis', 'brother', 'Robert')]}, {('Jennifer', 'father', 'Louis'): [('Jennifer', 'sister', 'Nettie'), ('Nettie', 'father', 'Louis')]}, {('Jennifer', 'sister', 'Nettie'): [('Jennifer', 'mother', 'Beverly'), ('Beverly', 'daughter', 'Nettie')]}]",mother-daughter-father-brother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['mother', 'daughter', 'father', 'brother']","(0, 4)","Jennifer:female,Beverly:female,Nettie:female,Louis:male,Robert:male",train
3953,8db25202-a749-49cc-9cbf-e7360b8a98fd,"[Beverly] went on a vacation with her brother [Pedro]. [Michelle] is always around her brother [Allan]. [Robert]'s son, [Allan] and sister [Beverly] went biking by the coast today.","('Michelle', 'Pedro')",8,uncle,"[Michelle] is always around her brother [Allan]. [Robert]'s son, [Allan] and sister [Beverly] went biking by the coast today. [Beverly] went on a vacation with her brother [Pedro].","[{('Michelle', 'uncle', 'Pedro'): [('Michelle', 'father', 'Robert'), ('Robert', 'brother', 'Pedro')]}, {('Michelle', 'father', 'Robert'): [('Michelle', 'brother', 'Allan'), ('Allan', 'father', 'Robert')]}, {('Robert', 'brother', 'Pedro'): [('Robert', 'sister', 'Beverly'), ('Beverly', 'brother', 'Pedro')]}]",brother-father-sister-brother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['brother', 'father', 'sister', 'brother']","(0, 4)","Michelle:female,Allan:male,Robert:male,Beverly:female,Pedro:male",train
3954,732b27b1-2540-4934-8b99-8131eaf8c03f,[Nettie] is always around her brother [Samuel]. [Louis] and his daughter [Nettie] go to the beach every year. They always have an amazing time. [Pedro] called his brother [Louis] on Friday because it was his birthday. [Shantel] takes her son [Pedro] to the park every Saturday.,"('Shantel', 'Samuel')",10,grandson,[Shantel] takes her son [Pedro] to the park every Saturday. [Pedro] called his brother [Louis] on Friday because it was his birthday. [Louis] and his daughter [Nettie] go to the beach every year. They always have an amazing time. [Nettie] is always around her brother [Samuel].,"[{('Shantel', 'grandson', 'Samuel'): [('Shantel', 'son', 'Louis'), ('Louis', 'son', 'Samuel')]}, {('Louis', 'son', 'Samuel'): [('Louis', 'daughter', 'Nettie'), ('Nettie', 'brother', 'Samuel')]}, {('Shantel', 'son', 'Louis'): [('Shantel', 'son', 'Pedro'), ('Pedro', 'brother', 'Louis')]}]",son-brother-daughter-brother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['son', 'brother', 'daughter', 'brother']","(0, 4)","Shantel:female,Pedro:male,Louis:male,Nettie:female,Samuel:male",train
3955,708ac527-9ada-4646-a297-a622515d9ecb,"[Shantel] went to visit her daughter, [Beverly]. While there she spent some time with [Beverly]'s son [Samuel]. [Karen] took her sister [Nettie] and brother [Samuel] with her to shop for her wedding dress.","('Nettie', 'Shantel')",7,grandmother,"[Karen] took her sister [Nettie] and brother [Samuel] with her to shop for her wedding dress. [Shantel] went to visit her daughter, [Beverly]. While there she spent some time with [Beverly]'s son [Samuel].","[{('Nettie', 'grandmother', 'Shantel'): [('Nettie', 'mother', 'Beverly'), ('Beverly', 'mother', 'Shantel')]}, {('Nettie', 'mother', 'Beverly'): [('Nettie', 'sister', 'Karen'), ('Karen', 'mother', 'Beverly')]}, {('Karen', 'mother', 'Beverly'): [('Karen', 'brother', 'Samuel'), ('Samuel', 'mother', 'Beverly')]}]",sister-brother-mother-mother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['sister', 'brother', 'mother', 'mother']","(0, 4)","Nettie:female,Karen:female,Samuel:male,Beverly:female,Shantel:female",train
3956,d76cbcc3-f3cc-4f95-9e3b-d5607455cc54,"[Cheryl] took her uncle [Antonio] to the grocery store. [Pedro] is taking a walk with his daughters [Cheryl] and [Rebecca]. [Antonio]'s father, [Harold], bought him some ice cream.","('Rebecca', 'Harold')",2,grandfather,"[Pedro] is taking a walk with his daughters [Cheryl] and [Rebecca]. [Cheryl] took her uncle [Antonio] to the grocery store. [Antonio]'s father, [Harold], bought him some ice cream.","[{('Rebecca', 'grandfather', 'Harold'): [('Rebecca', 'father', 'Pedro'), ('Pedro', 'father', 'Harold')]}, {('Pedro', 'father', 'Harold'): [('Pedro', 'brother', 'Antonio'), ('Antonio', 'father', 'Harold')]}, {('Pedro', 'brother', 'Antonio'): [('Pedro', 'daughter', 'Cheryl'), ('Cheryl', 'uncle', 'Antonio')]}]",father-daughter-uncle-father,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['father', 'daughter', 'uncle', 'father']","(0, 4)","Rebecca:female,Pedro:male,Cheryl:female,Antonio:male,Harold:male",train
3957,65348992-1280-4924-832f-54ab36467342,"[Beverly] and her brother [Pedro] were having a wonderful time at Disneyland. [Pedro]'s father, [Harold], needed help with the dishes. [Harold]'s daughter, [Tracy], volunteered to assist. [Tracy] took her son [Bernardo] to the mall to shop for school clothes.","('Beverly', 'Bernardo')",14,nephew,"[Beverly] and her brother [Pedro] were having a wonderful time at Disneyland. [Pedro]'s father, [Harold], needed help with the dishes. [Harold]'s daughter, [Tracy], volunteered to assist. [Tracy] took her son [Bernardo] to the mall to shop for school clothes.","[{('Beverly', 'nephew', 'Bernardo'): [('Beverly', 'sister', 'Tracy'), ('Tracy', 'son', 'Bernardo')]}, {('Beverly', 'sister', 'Tracy'): [('Beverly', 'father', 'Harold'), ('Harold', 'daughter', 'Tracy')]}, {('Beverly', 'father', 'Harold'): [('Beverly', 'brother', 'Pedro'), ('Pedro', 'father', 'Harold')]}]",brother-father-daughter-son,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['brother', 'father', 'daughter', 'son']","(0, 4)","Beverly:female,Pedro:male,Harold:male,Tracy:female,Bernardo:male",train
3958,282baa4d-a2ce-491f-84d7-5048330941b3,"[Beverly] is married to Thomas and when she was 24, the couple welcomed [Karen] into the world. [Samuel] is one of [Karen]'s brothers. They have lots of fun together. [Nettie]'s mother [Beverly] took her to school Monday. [Nettie]'s sister [Jennifer] took the bus to school.","('Jennifer', 'Samuel')",3,brother,"[Nettie]'s mother [Beverly] took her to school Monday. [Nettie]'s sister [Jennifer] took the bus to school. [Beverly] is married to Thomas and when she was 24, the couple welcomed [Karen] into the world. [Samuel] is one of [Karen]'s brothers. They have lots of fun together.","[{('Jennifer', 'brother', 'Samuel'): [('Jennifer', 'mother', 'Beverly'), ('Beverly', 'son', 'Samuel')]}, {('Jennifer', 'mother', 'Beverly'): [('Jennifer', 'sister', 'Nettie'), ('Nettie', 'mother', 'Beverly')]}, {('Beverly', 'son', 'Samuel'): [('Beverly', 'daughter', 'Karen'), ('Karen', 'brother', 'Samuel')]}]",sister-mother-daughter-brother,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['sister', 'mother', 'daughter', 'brother']","(0, 4)","Jennifer:female,Nettie:female,Beverly:female,Karen:female,Samuel:male",train
3959,7255e0ae-1a87-4636-a50a-65252c0d11d2,"[Angelica] got a big birthday cake from her aunt [Dorothy]. [Dorothy] went out to dinner with her sister [Tracy], and [Tracy]'s daughter [Bettie]. [Marie]'s daughter, [Angelica], just graduated high school.","('Marie', 'Bettie')",17,niece,"[Marie]'s daughter, [Angelica], just graduated high school. [Angelica] got a big birthday cake from her aunt [Dorothy]. [Dorothy] went out to dinner with her sister [Tracy], and [Tracy]'s daughter [Bettie].","[{('Marie', 'niece', 'Bettie'): [('Marie', 'sister', 'Tracy'), ('Tracy', 'daughter', 'Bettie')]}, {('Marie', 'sister', 'Tracy'): [('Marie', 'sister', 'Dorothy'), ('Dorothy', 'sister', 'Tracy')]}, {('Marie', 'sister', 'Dorothy'): [('Marie', 'daughter', 'Angelica'), ('Angelica', 'aunt', 'Dorothy')]}]",daughter-aunt-sister-daughter,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['daughter', 'aunt', 'sister', 'daughter']","(0, 4)","Marie:female,Angelica:female,Dorothy:female,Tracy:female,Bettie:female",train
3960,9ee08863-2443-4ab4-bbec-4662f739a097,"[Angelica] was mad at her brother [Ronald], because [Ronald] had called her fat. [Marie] made her son [Ronald] and her daughter [Michelle] a cake to take to [Michelle]'s father [Robert] because it was his birthday.","('Angelica', 'Robert')",5,father,"[Angelica] was mad at her brother [Ronald], because [Ronald] had called her fat. [Marie] made her son [Ronald] and her daughter [Michelle] a cake to take to [Michelle]'s father [Robert] because it was his birthday.","[{('Angelica', 'father', 'Robert'): [('Angelica', 'sister', 'Michelle'), ('Michelle', 'father', 'Robert')]}, {('Angelica', 'sister', 'Michelle'): [('Angelica', 'brother', 'Ronald'), ('Ronald', 'sister', 'Michelle')]}, {('Ronald', 'sister', 'Michelle'): [('Ronald', 'mother', 'Marie'), ('Marie', 'daughter', 'Michelle')]}]",brother-mother-daughter-father,task_1.4,"[(0, 1), (1, 2), (2, 3), (3, 4)]","['brother', 'mother', 'daughter', 'father']","(0, 4)","Angelica:female,Ronald:male,Marie:female,Michelle:female,Robert:male",train
